,total_route,single_distance,single_cargo_weight,single_cargo_volume,total_travel_time
1655,567,0.000847429,51,30,34.00001412
1656,566,0,42.5,25.5,28
1657,565,0,31,17,36
1658,564,0,44,26,42
1659,520,0.002841656,49,28,38.00004736
1660,519,0,43.5,24.5,16
1661,518,0,16,8,12
1662,401,0.001810839,13,7,48.00003018
1663,400,0,57,33,50
1664,399,0,57.5,32.5,36
1665,398,0,41.5,23.5,26
1666,397,0,28.5,15.5,54
1667,396,0,63.5,36.5,52
1668,395,0,60.5,34.5,10
1669,394,0,10,5,42
1670,393,0,47.5,26.5,22
1671,392,0,27.5,16.5,42
1672,387,0.000477666,49.5,28.5,4.000007961
1673,386,0,4,2,30
1674,385,0,36.5,21.5,12
1675,384,0,13,7,10
1676,383,0,10.5,5.5,50
1677,382,0,58,33,14
1678,381,0,14.5,7.5,44
1679,380,0,50.5,28.5,36
1680,492,0.000602486,44,26,42.00001004
1681,491,0,49.5,28.5,22
1682,490,0,27,16,32
1683,489,0,36,20,24
1684,488,0,29,17,50
1685,487,0,58,33,2
1686,486,0,2.5,1.5,34
1687,485,0,42,25,24
1688,484,0,28,16,20
1689,483,0,20.5,10.5,58
1690,482,0,68,39,34
1691,524,0.001182244,42.5,25.5,18.0000197
1692,523,0,22,13,48
1693,522,0,57,33,20
1694,551,0.001752098,23.5,13.5,12.0000292
1695,550,0,12,6,34
1696,549,0,38.5,21.5,42
1697,496,0.003386919,51.5,30.5,22.00005645
1698,495,0,26.5,15.5,38
1699,494,0,44.5,25.5,34
1700,505,0.001668934,38.5,21.5,34.00002782
1701,504,0,41.5,24.5,42
1702,503,0,50.5,29.5,28
1703,502,0,33.5,19.5,20
1704,501,0,23.5,13.5,22
1705,500,0,24.5,13.5,18
1706,499,0,22,13,40
1707,498,0,46.5,26.5,22
1708,350,0.001451422,26.5,15.5,24.00002419
1709,349,0,28,16,24
1710,348,0,29,17,2
1711,347,0,2.5,1.5,24
1712,346,0,25,13,38
1713,345,0,42.5,23.5,32
1714,344,0,35.5,19.5,36
1715,343,0,43.5,25.5,40
1716,280,0.001446429,48.5,28.5,2.000024107
1717,279,0,2.5,1.5,24
1718,278,0,28.5,16.5,52
1719,277,0,62,36,24
1720,276,0,29.5,17.5,52
1721,275,0,60.5,34.5,34
1722,274,0,39.5,22.5,18
1723,273,0,22.5,13.5,36
1724,272,0,42,24,20
1725,270,0.000365658,21.5,11.5,52.00000609
1726,269,0,61,35,52
1727,268,0,60,34,32
1728,267,0,39,23,46
1729,266,0,55.5,32.5,36
1730,265,0,40.5,22.5,42
1731,264,0,50,29,18
1732,263,0,20,11,50
1733,262,0,60,35,36
1734,261,0,42.5,24.5,24
1735,260,0,28,16,24
1736,259,0,26.5,14.5,28
1737,258,0,35,21,40
1738,257,0,46,26,28
1739,256,0,30.5,16.5,44
1740,255,0,50.5,28.5,32
1741,249,0.001015798,40,24,48.00001693
1742,248,0,56.5,32.5,20
1743,247,0,20.5,10.5,60
1744,246,0,70,40,30
1745,245,0,36,21,38
1746,244,0,42.5,23.5,14
1747,253,0.00022239,15,8,56.00000371
1748,252,0,65.5,37.5,34
1749,251,0,38,21,46
1750,242,0.000555975,55,32,46.00000927
1751,241,0,53.5,30.5,32
1752,240,0,36.5,20.5,54
1753,239,0,62.5,35.5,30
1754,238,0,35,20,26
1755,237,0,30,17,16
1756,236,0,19,11,12
1757,235,0,12.5,6.5,20
1758,320,0.001807577,23.5,13.5,26.00003013
1759,319,0,31.5,18.5,36
1760,318,0,43.5,25.5,32
1761,317,0,37.5,21.5,50
1762,316,0,58,33,14
1763,315,0,14.5,7.5,54
1764,314,0,64,37,6
1765,313,0,6.5,3.5,16
1766,312,0,18.5,10.5,10
1767,311,0,10.5,5.5,36
1768,310,0,41.5,23.5,42
1769,309,0,50.5,29.5,32
1770,308,0,40,24,40
1771,307,0,45.5,25.5,18
1772,378,0.002224314,22,13,24.00003707
1773,377,0,25,13,56
1774,376,0,65,37,22
1775,375,0,26,15,24
1776,374,0,25,13,38
1777,341,0.001125383,47.5,28.5,4.000018756
1778,340,0,4.5,2.5,48
1779,339,0,57,33,36
1780,338,0,40,22,26
1781,337,0,28,15,46
1782,336,0,56,33,6
1783,335,0,6,3,36
1784,334,0,43,25,18
1785,333,0,21,12,6
1786,332,0,7,4,12
1787,331,0,14,8,46
1788,330,0,53,30,20
1789,329,0,22.5,12.5,22
1790,327,0.000442203,27,16,56.00000737
1791,326,0,66,38,50
1792,325,0,58.5,33.5,10
1793,324,0,12.5,7.5,18
1794,323,0,21.5,12.5,18
1795,322,0,20,11,48
1796,297,0.000820366,55,31,28.00001367
1797,296,0,33,19,26
1798,295,0,28,15,18
1799,294,0,21,12,34
1800,293,0,41.5,24.5,28
1801,292,0,30,16,34
1802,291,0,38,21,40
1803,290,0,49,29,6
1804,289,0,6.5,3.5,18
1805,287,0.000353215,18,9,22.00000589
1806,286,0,26.5,15.5,22
1807,285,0,25,14,12
1808,284,0,13.5,7.5,40
1809,283,0,45,25,18
1810,282,0,22.5,13.5,20
1811,305,0.000376317,20,10,46.00000627
1812,304,0,55,32,10
1813,303,0,11,6,34
1814,302,0,40,23,46
1815,301,0,53,30,40
1816,300,0,49.5,29.5,34
1817,299,0,41.5,24.5,28
1818,201,0.001755845,34,20,18.00002926
1819,200,0,22,13,42
1820,199,0,48.5,27.5,36
1821,198,0,43.5,25.5,22
1822,197,0,23.5,12.5,22
1823,196,0,26.5,15.5,24
1824,195,0,30,18,12
1825,194,0,14,8,34
1826,193,0,40.5,23.5,20
1827,192,0,24.5,14.5,30
1828,191,0,34,19,2
1829,190,0,2.5,1.5,40
1830,189,0,48,28,22
1831,188,0,24,13,14
1832,187,0,17,10,48
1833,164,0.003257929,55,31,42.0000543
1834,163,0,48.5,27.5,38
1835,162,0,45,26,22
1836,161,0,26,15,48
1837,160,0,57,33,42
1838,159,0,51,30,42
1839,158,0,49,28,18
1840,157,0,22.5,13.5,30
1841,156,0,36.5,21.5,50
1842,155,0,58,33,28
1843,154,0,34,20,30
1844,139,0.0027074,37.5,22.5,42.00004512
1845,147,0,52,31,30
1846,146,0,35,20,36
1847,145,0,43.5,25.5,12
1848,144,0,13,7,12
1849,143,0,14,8,22
1850,142,0,22.5,11.5,54
1851,141,0,62.5,35.5,20
1852,140,0,23,13,12
1853,128,0.001597418,13.5,7.5,38.00002662
1854,138,0,44,25,4
1855,137,0,5,3,10
1856,136,0,10,5,14
1857,135,0,17.5,10.5,36
1858,134,0,43,25,18
1859,133,0,20.5,11.5,46
1860,132,0,56,33,60
1861,131,0,70,40,30
1862,130,0,35,20,44
1863,129,0,51.5,29.5,42
1864,152,0.004688609,52,31,42.00007814
1865,151,0,51.5,30.5,40
1866,150,0,46,26,56
1867,149,0,65.5,37.5,34
1868,208,0.001277252,39,22,24.00002129
1869,207,0,26.5,14.5,60
1870,206,0,70,40,56
1871,205,0,65,37,24
1872,204,0,25.5,13.5,56
1873,203,0,65,37,52
1874,355,0.003554335,60.5,34.5,22.00005924
1875,354,0,26,15,28
1876,353,0,31.5,17.5,34
1877,352,0,41,24,22
1878,358,0.000677198,23.5,12.5,16.00001129
1879,357,0,16,8,40
1880,174,0.004606854,45,25,44.00007678
1881,173,0,53,31,16
1882,172,0,16.5,8.5,42
1883,171,0,51,30,34
1884,170,0,39.5,22.5,36
1885,169,0,40.5,22.5,36
1886,168,0,42,24,20
1887,167,0,25,15,18
1888,166,0,22.5,13.5,14
1889,233,0.001604661,14,7,24.00002674
1890,232,0,29.5,17.5,40
1891,231,0,48,28,30
1892,230,0,33,18,16
1893,229,0,16.5,8.5,14
1894,228,0,17,10,26
1895,227,0,29.5,16.5,46
1896,226,0,54.5,31.5,48
1897,225,0,57,33,34
1898,224,0,42,25,54
1899,223,0,62.5,35.5,40
1900,222,0,48,28,36
1901,221,0,43.5,25.5,30
1902,220,0,34,19,16
1903,219,0,17.5,9.5,24
1904,218,0,28.5,16.5,32
1905,217,0,35,19,48
1906,216,0,56,32,30
1907,215,0,34,19,28
1908,214,0,33,19,48
1909,213,0,55.5,31.5,18
1910,212,0,20.5,11.5,36
1911,211,0,40,22,42
1912,210,0,51.5,30.5,50
1913,185,0.000852756,58,33,40.00001421
1914,184,0,50,30,26
1915,183,0,32.5,19.5,52
1916,182,0,60,34,10
1917,181,0,11,6,38
1918,180,0,47.5,28.5,52
1919,179,0,60,34,34
1920,178,0,39.5,22.5,16
1921,177,0,20,12,26
1922,176,0,30,17,36
1923,390,0.003972854,44,26,32.00006621
1924,389,0,40,24,30
1925,446,0.000919373,32.5,17.5,16.00001532
1926,445,0,17,9,38
1927,444,0,45.5,26.5,42
1928,443,0,51,30,16
1929,442,0,17.5,9.5,56
1930,441,0,65,37,28
1931,440,0,30,16,20
1932,439,0,22,12,30
1933,438,0,32.5,17.5,24
1934,437,0,28,16,24
1935,436,0,26,14,22
1936,435,0,24,13,8
1937,434,0,9.5,5.5,48
1938,433,0,58,34,30
1939,432,0,34.5,19.5,16
1940,431,0,19,11,52
1941,430,0,61.5,35.5,32
1942,429,0,38.5,22.5,36
1943,428,0,44.5,26.5,24
1944,427,0,26,14,58
1945,426,0,67.5,38.5,12
1946,425,0,14,8,36
1947,424,0,41.5,23.5,28
1948,423,0,33,19,18
1949,422,0,20.5,11.5,2
1950,421,0,2.5,1.5,30
1951,420,0,35,20,36
1952,419,0,40.5,22.5,16
1953,418,0,18,10,50
1954,417,0,58.5,33.5,48
1955,416,0,56.5,32.5,14
1956,415,0,15.5,8.5,24
1957,414,0,26,14,18
1958,413,0,19.5,10.5,58
1959,412,0,68,39,36
1960,411,0,43,25,36
1961,410,0,42.5,24.5,36
1962,409,0,40,22,26
1963,408,0,29.5,16.5,48
1964,407,0,56.5,32.5,38
1965,406,0,42.5,23.5,44
1966,405,0,51.5,29.5,52
1967,404,0,61.5,35.5,34
1968,403,0,42.5,25.5,44
1969,612,0.009516893,52,30,30.00015861
1970,620,0,33.5,18.5,14
1971,619,0,16.5,9.5,44
1972,618,0,53,31,54
1973,617,0,62.5,35.5,46
1974,616,0,55,32,42
1975,615,0,50,29,34
1976,614,0,38.5,21.5,12
1977,613,0,12.5,6.5,52
1978,608,0.001967893,61.5,35.5,36.0000328
1979,611,0,42.5,24.5,12
1980,610,0,15,9,40
1981,609,0,49,29,34
1982,592,0.004367019,41,24,52.00007278
1983,591,0,61.5,35.5,30
1984,590,0,37.5,22.5,36
1985,589,0,41.5,23.5,14
1986,588,0,16,9,8
1987,587,0,9.5,5.5,34
1988,586,0,39,22,18
1989,585,0,20.5,11.5,26
1990,584,0,30.5,17.5,20
1991,583,0,21,11,30
1992,582,0,33,18,20
1993,581,0,24,14,44
1994,580,0,50.5,28.5,56
1995,579,0,65.5,37.5,34
1996,577,0.000891452,37.5,20.5,42.00001486
1997,576,0,51.5,30.5,12
1998,575,0,15,9,22
1999,574,0,25,14,36
2000,573,0,44.5,26.5,54
2001,572,0,62.5,35.5,6
2002,571,0,7.5,4.5,16
2003,570,0,20,12,26
2004,547,0.002522544,28.5,15.5,6.000042042
2005,546,0,7.5,4.5,56
2006,545,0,66,38,50
2007,544,0,57.5,32.5,26
2008,543,0,30,17,26
2009,542,0,29,16,48
2010,541,0,57.5,33.5,18
2011,540,0,20.5,11.5,42
2012,539,0,49,28,22
2013,538,0,22.5,11.5,50
2014,537,0,59.5,34.5,44
2015,536,0,52.5,30.5,22
2016,535,0,26.5,15.5,34
2017,534,0,39.5,22.5,30
2018,533,0,35.5,20.5,2
2019,532,0,2.5,1.5,32
2020,531,0,39,23,24
2021,507,0.002083634,26,14,50.00003473
2022,470,0.000534212,58.5,33.5,18.0000089
2023,469,0,19.5,10.5,48
2024,468,0,56.5,32.5,20
2025,467,0,24.5,14.5,56
2026,466,0,66,38,12
2027,465,0,15,9,38
2028,464,0,47,28,48
2029,463,0,55.5,31.5,44
2030,462,0,50,28,50
2031,461,0,58,33,32
2032,460,0,35,19,34
2033,459,0,42,25,24
2034,458,0,28.5,16.5,40
2035,457,0,45,25,46
2036,456,0,54.5,31.5,42
2037,455,0,52,31,22
2038,454,0,27,16,48
2039,453,0,55.5,31.5,26
2040,452,0,32,19,38
2041,451,0,45.5,26.5,20
2042,450,0,20.5,10.5,38
2043,449,0,43.5,24.5,48
2044,448,0,56,32,10
2045,516,0.001532889,10,5,32.00002555
2046,515,0,37.5,21.5,34
2047,514,0,41,24,42
2048,513,0,48,27,44
2049,512,0,50.5,28.5,50
2050,511,0,59.5,34.5,24
2051,510,0,25.5,13.5,0
2052,509,0,0,0,8
2053,569,0.005268509,8.5,4.5,48.00008781
2054,480,0.007679443,57,33,18.00012799
2055,479,0,20.5,11.5,16
2056,478,0,16,8,30
2057,477,0,34,19,32
2058,476,0,37.5,21.5,46
2059,475,0,54.5,31.5,24
2060,474,0,25,13,18
2061,473,0,21,12,30
2062,472,0,36.5,21.5,8
2063,372,0.001006823,8.5,4.5,34.00001678
2064,371,0,41,24,28
2065,370,0,35,21,12
2066,369,0,14.5,8.5,20
2067,368,0,21.5,11.5,34
2068,367,0,40,23,44
2069,366,0,50,28,8
2070,365,0,9.5,5.5,50
2071,364,0,59,34,48
2072,363,0,55,31,16
2073,362,0,18.5,10.5,40
2074,361,0,46,26,20
2075,360,0,24,14,2
2076,651,0.008433416,2,1,46.00014056
2077,650,0,56,33,14
2078,649,0,17,10,4
2079,674,0.006196927,4.5,2.5,28.00010328
2080,673,0,35,21,30
2081,672,0,33.5,18.5,48
2082,671,0,58,34,40
2083,670,0,49.5,29.5,50
2084,669,0,57.5,32.5,48
2085,668,0,55,31,20
2086,667,0,23,13,6
2087,666,0,7,4,16
2088,665,0,18.5,10.5,30
2089,664,0,35,20,4
2090,663,0,4.5,2.5,10
2091,662,0,12,7,42
2092,661,0,49,28,46
2093,660,0,55,32,14
2094,659,0,16,9,14
2095,658,0,16,9,42
2096,657,0,50.5,29.5,14
2097,656,0,17,10,40
2098,655,0,46.5,26.5,30
2099,654,0,33,18,10
2100,653,0,12.5,7.5,16
2101,680,0.001297787,19.5,11.5,12.00002163
2102,679,0,12,6,44
2103,678,0,51.5,29.5,8
2104,676,0.003816564,8,4,56.00006361
2105,647,0.002985394,65.5,37.5,56.00004976
2106,646,0,66,38,10
2107,645,0,12.5,7.5,16
2108,644,0,16,8,18
2109,643,0,20,11,58
2110,642,0,68,39,10
2111,641,0,12,7,36
2112,640,0,44,26,26
2113,639,0,31,18,56
2114,638,0,65,37,28
2115,637,0,33.5,19.5,42
2116,636,0,52,31,54
2117,635,0,63,36,40
2118,634,0,46.5,26.5,48
2119,633,0,57.5,33.5,16
2120,632,0,17,9,42
2121,631,0,48,27,8
2122,630,0,8,4,20
2123,629,0,25,15,58
2124,628,0,68,39,50
2125,627,0,57.5,32.5,28
2126,626,0,32,18,22
2127,625,0,22.5,11.5,32
2128,624,0,40,24,52
2129,623,0,60,34,52
2130,622,0,60,34,16
2131,688,0.106369344,16.5,8.5,20.00177282
2132,693,0.001264112,24.5,14.5,24.00002107
2133,709,0.005641868,26.5,14.5,50.00009403
2134,711,0.003337868,59.5,34.5,22.00005563
2135,715,0.005712988,22.5,11.5,24.00009522
2136,714,0.001224356,25.5,13.5,54.00002041
2137,706,0.008905435,64,37,44.00014842
2138,721,0.018363128,54,32,16.00030605
2139,720,0,17,9,22
2140,719,0,25.5,14.5,46
2141,717,0.004346765,54.5,31.5,44.00007245
2142,3,0.363026755,53,31,20.00605045
2143,1099,1.272548596,25,15,18.02120914
2144,1101,0.001416873,21.5,12.5,30.00002361
2145,1103,0.002100875,36,21,46.00003501
2146,1100,0.0056662,54.5,31.5,28.00009444
2147,1107,0.003945706,35,21,28.00006576
2148,1109,0,32.5,18.5,14
2149,1112,0.002106122,14,7,20.0000351
2150,1111,0.003276474,24,14,54.00005461
2151,1110,0.002106122,63.5,36.5,34.0000351
2152,1108,0.002930957,41.5,24.5,10.00004885
2153,1105,0.01328779,10.5,5.5,40.00022146
2154,1102,0.002557002,48.5,28.5,38.00004262
2155,1106,0.003160776,45.5,26.5,48.00005268
2156,1104,0.005916907,57,33,36.00009862
2157,1421,0.928225788,41.5,23.5,44.01547043
2158,1898,0.828261896,50.5,28.5,34.01380436
2159,1900,0,37.5,20.5,20
2160,1899,0.023979259,21.5,11.5,12.00039965
2161,1901,0.023979259,14,8,54.00039965
2162,1934,0.134453167,63,36,20.00224089
2163,1937,0.003696664,23,13,50.00006161
2164,1939,0,58.5,33.5,26
2165,1938,0.000724464,31.5,18.5,32.00001207
2166,1940,0.000724464,35.5,19.5,30.00001207
2167,1943,0.002463453,37.5,22.5,50.00004106
2168,1953,0.000762926,58,33,40.00001272
2169,1946,0.000705538,48,28,30.00001176
2170,1949,0,34,19,42
2171,1942,0.001108727,49,28,56.00001848
2172,1941,0.002463453,65,37,18.00004106
2173,1950,0.001108727,22,13,52.00001848
2174,1952,0,61,35,14
2175,1944,0.000762926,16.5,9.5,20.00001272
2176,1954,0.003325522,22,12,20.00005543
2177,1961,0,25,15,34
2178,1972,0.001741804,38.5,21.5,12.00002903
2179,1965,0.001492768,14,8,34.00002488
2180,1971,0.00195601,38.5,21.5,20.0000326
2181,1968,0.001486918,24,14,44.00002478
2182,1970,0,51,29,16
2183,1967,0.001486918,17.5,9.5,40.00002478
2184,1975,0.001393443,50,30,34.00002322
2185,1978,0,38.5,21.5,40
2186,1969,0.005466602,48.5,28.5,30.00009111
2187,1966,0.002298439,37,22,54.00003831
2188,1974,0.001393443,63,36,36.00002322
2189,1977,0.000619942,45,27,58.00001033
2190,1976,0,68,39,24
2191,1983,0.002035144,26,14,42.00003392
2192,1985,0,52,31,42
2193,1935,0.082302003,51.5,30.5,18.0013717
2194,1960,0.003818024,19,10,48.00006363
2195,1959,0,55.5,31.5,20
2196,1958,0,20,10,22
2197,1957,0,26,15,32
2198,1956,0,39.5,23.5,22
2199,1955,0,24,13,30
2200,1936,0.003818024,34,19,4.000063634
2201,1945,0.020013337,4,2,24.00033356
2202,1948,0.000448553,28.5,16.5,24.00000748
2203,1947,0,30,18,56
2204,1951,0.000847445,65,37,38.00001412
2205,1964,0.001239376,43,24,40.00002066
2206,1963,0,47,27,24
2207,1973,0.001492768,29.5,17.5,8.000024879
2208,1982,0.002593075,9.5,5.5,42.00004322
2209,1962,0.005666149,50,29,30.00009444
2210,1979,0.01678631,35.5,20.5,12.00027977
2211,1981,0,15,9,2
2212,1980,0.020159752,2.5,1.5,40.000336
2213,1984,0.005758685,49.5,29.5,4.000095978
2214,1986,0.135720077,4.5,2.5,46.002262
2215,1893,0.290193036,54,31,2.004836551
2216,1892,0.007637961,2,1,36.0001273
2217,1891,0.005918378,41,23,6.00009864
2218,1894,0.007637961,6,3,32.0001273
2219,1896,0,37.5,21.5,44
2220,1895,0,50.5,28.5,22
2221,1427,0.372653653,24.5,13.5,54.00621089
2222,1438,0.019339967,62.5,35.5,20.00032233
2223,1440,0.000813066,25,15,12.00001355
2224,1439,0.005064045,12.5,6.5,16.0000844
2225,1441,0.004257883,18,10,44.00007096
2226,1449,0.005796427,51.5,29.5,36.00009661
2227,1519,0.239341578,41.5,23.5,8.003989026
2228,1889,0.341570227,9,5,12.00569284
2229,1927,0.101091589,12,6,48.00168486
2230,1890,0.101102583,56,32,28.00168504
2231,1435,0.246986434,34.5,20.5,10.00411644
2232,1437,0.0112523,11.5,6.5,18.00018754
2233,1436,0.013214409,21,12,42.00022024
2234,1379,0.179126279,51,30,14.00298544
2235,1382,0.002101197,16.5,9.5,36.00003502
2236,1381,0.023157703,43,25,22.00038596
2237,1380,0.002101197,24.5,13.5,14.00003502
2238,1375,0.014089611,14.5,7.5,36.00023483
2239,1396,0.221607393,41,23,30.00369346
2240,1415,0.012906616,36.5,21.5,54.00021511
2241,1398,0.023109997,63.5,36.5,30.00038517
2242,1395,0.24635872,32.5,17.5,50.00410598
2243,1929,0.614650193,58,33,12.01024417
2244,1886,0.2306288,14,8,50.00384381
2245,2091,0.7509877,59,34,54.01251646
2246,2093,0.033003285,64,37,28.00055005
2247,2129,0.315946487,32.5,18.5,44.00526577
2248,2290,0.202211704,54,32,10.0033702
2249,2292,0.000720636,12.5,7.5,24.00001201
2250,2288,0.122767406,25.5,13.5,36.00204612
2251,2274,0.04683832,42.5,24.5,34.00078064
2252,2276,0.017634097,42.5,25.5,18.0002939
2253,2279,0,18,9,36
2254,2286,0.050037717,40,22,52.00083396
2255,2285,0,60.5,34.5,48
2256,2284,0,58,34,22
2257,2283,0,24,13,36
2258,2282,0,40,22,16
2259,2278,0.006793737,16,8,38.00011323
2260,2277,0,45,26,34
2261,2280,0.055333627,39,22,46.00092223
2262,2293,0.16189528,52.5,29.5,34.00269825
2263,2291,0.072471605,42.5,25.5,16.00120786
2264,2294,0.072510991,17,9,26.00120852
2265,2299,0.146038163,29.5,16.5,38.00243397
2266,2301,0.001782856,44.5,25.5,40.00002971
2267,2304,0.000406564,46.5,26.5,10.00000678
2268,2316,0.205763908,10.5,5.5,38.0034294
2269,2318,0.251912284,47,28,46.00419854
2270,2320,0.081445449,54.5,31.5,22.00135742
2271,2323,0.014776078,22.5,11.5,26.00024627
2272,2325,0.017687976,29,16,20.0002948
2273,2327,0.012490259,23,13,48.00020817
2274,2329,0.061053264,58,34,30.00101755
2275,2328,0.07715421,33,18,10.0012859
2276,2330,0.018786371,11,6,46.00031311
2277,2332,0.11434174,56,33,38.0019057
2278,2334,0.015165429,43,24,6.000252757
2279,2333,0.016216367,7.5,4.5,40.00027027
2280,2335,0.001692698,49,29,42.00002821
2281,2337,0.014706059,51,30,44.0002451
2282,2343,0.156180072,54,32,34.002603
2283,2345,0.024214015,39.5,22.5,32.00040357
2284,2344,0.031249251,37,21,22.00052082
2285,2346,0.00766188,27,16,46.0001277
2286,2349,0.032192083,53,30,34.00053653
2287,2358,0.180806553,40,23,54.00301344
2288,2364,0.020109635,62.5,35.5,12.00033516
2289,2361,0.052698211,14,8,20.0008783
2290,2360,0.001487171,23.5,13.5,36.00002479
2291,2362,0.000250798,44,26,14.00000418
2292,2366,0.288267662,16.5,9.5,4.004804461
2293,2368,0.000115749,5,3,36.00000193
2294,2367,0.000173624,42.5,24.5,48.00000289
2295,2369,5.79E-05,57,33,46.00000096
2296,2378,0.275442057,53.5,30.5,24.0045907
2297,2382,0.371732093,28.5,16.5,24.00619553
2298,2384,0.000111195,27,15,18.00000185
2299,2383,0.012346031,21.5,12.5,38.00020577
2300,2386,0.00077679,42.5,23.5,58.00001295
2301,2381,0.015719849,67.5,38.5,32.000262
2302,2385,0.189387083,38,22,16.00315645
2303,2396,0.339949193,19,11,36.00566582
2304,2395,0.356772988,44.5,26.5,48.00594622
2305,2400,0.238945854,57.5,33.5,28.00398243
2306,2405,0.197913059,33.5,19.5,50.00329855
2307,2403,0.010777255,58.5,33.5,50.00017962
2308,2402,0.753583951,58.5,33.5,50.01255973
2309,2406,0.010777255,60,35,16.00017962
2310,2411,0.053700399,17,9,26.00089501
2311,2413,0.018740182,30.5,17.5,34.00031234
2312,2412,0.022373206,38,21,34.00037289
2313,2414,0.004108166,42.5,25.5,20.00006847
2314,2416,0.047971685,20,10,46.00079953
2315,2418,0.028391234,54,31,20.00047319
2316,2420,0.002392224,20,10,16.00003987
2317,2424,0.001484699,20,12,28.00002474
2318,2422,0.031117097,33,19,42.00051862
2319,2421,0.008605677,50,29,30.00014343
2320,2419,0.021580308,35.5,20.5,6.000359672
2321,2425,0.050235136,6,3,34.00083725
2322,2427,0.028913826,37.5,20.5,26.0004819
2323,2423,0.036314541,30.5,17.5,46.00060524
2324,2428,0.030314222,55,32,14.00050524
2325,2430,0.05594052,15,8,36.00093234
2326,2432,0.027931169,42,24,16.00046552
2327,2435,0.001234992,20,12,34.00002058
2328,2437,0.010112266,40,23,14.00016854
2329,2441,0.04175855,15,8,42.00069598
2330,2443,0.017155522,49.5,28.5,38.00028593
2331,2442,0.023310532,46,27,46.00038851
2332,2444,0.00704693,54.5,31.5,52.00011745
2333,2450,0.067569709,60,34,12.00112616
2334,2445,0.069660121,14.5,8.5,18.001161
2335,2448,0.010062621,18.5,9.5,18.00016771
2336,2447,0.004488147,22,13,30.0000748
2337,2449,0.001562546,33.5,18.5,24.00002604
2338,2451,0.002118003,30,18,22.0000353
2339,2454,0.007922072,24,13,30.00013203
2340,2456,0.000111195,33.5,18.5,14.00000185
2341,2453,0.000722753,16.5,9.5,18.00001205
2342,2455,0.00022239,20.5,11.5,12.00000371
2343,2458,0.001556532,13.5,7.5,40.00002594
2344,2457,0.001002287,49.5,29.5,30.0000167
2345,2459,0.000256281,37,22,20.00000427
2346,2462,0.00674561,20,10,36.00011243
2347,2465,0,42,24,32
2348,2467,0,35,19,12
2349,2469,0.043603699,14.5,8.5,20.00072673
2350,2468,0.027462302,21.5,11.5,30.00045771
2351,2464,0.027746958,36,21,16.00046245
2352,2463,0,20,12,36
2353,2466,0.000250572,40,22,40.00000418
2354,2460,0.006769455,48,28,38.00011282
2355,2452,0.152136331,46.5,27.5,20.00253561
2356,2446,0.033002283,24.5,14.5,8.000550038
2357,2438,0.133143109,9,5,36.00221905
2358,2440,0.006687665,40.5,22.5,12.00011146
2359,2461,0.239668238,13.5,7.5,48.00399447
2360,2417,0.387893787,55.5,31.5,22.0064649
2361,2415,0.108949347,27,16,16.00181582
2362,2407,0.285522034,16.5,8.5,40.0047587
2363,2409,0.115489563,45.5,25.5,8.001924826
2364,2408,0.161447142,9,5,24.00269079
2365,2410,0.046360095,29.5,17.5,34.00077267
2366,2399,0.116745007,40.5,23.5,22.00194575
2367,2404,0.325718321,27,16,24.00542864
2368,2401,0.197913059,26,14,32.00329855
2369,2379,2.229422446,35,19,6.037157041
2370,2392,0.089802013,6.5,3.5,54.0014967
2371,2388,0.000459638,63,36,14.00000766
2372,2390,0,17.5,10.5,30
2373,2394,5.80E-05,37.5,22.5,26.00000097
2374,2398,0.245188103,28,15,24.00408647
2375,2387,0.054665548,29,17,38.00091109
2376,2389,0.000125395,43,24,32.00000209
2377,2391,0.000111195,37,21,30.00000185
2378,2393,0.00078052,36,21,36.00001301
2379,2380,0.089923556,40,22,40.00149873
2380,2377,0.047278686,48.5,28.5,48.00078798
2381,2370,0.275442057,57.5,33.5,30.0045907
2382,2372,0.01796737,33,18,40.00029946
2383,2371,0.034037113,50,30,28.00056729
2384,2373,0.016348969,30,16,8.000272483
2385,2375,0.118776268,8.5,4.5,32.0019796
2386,2350,0.48218195,38.5,22.5,24.00803637
2387,2352,0.058679453,29.5,17.5,36.00097799
2388,2356,0.083801861,43,25,18.0013967
2389,2355,0.0597541,20.5,11.5,46.0009959
2390,2357,0.059865009,56,33,20.00099775
2391,2376,0.301801303,23.5,13.5,14.00503002
2392,2359,0.284350549,15.5,8.5,28.00473918
2393,2365,0.053258737,32.5,18.5,28.00088765
2394,2363,0.288267662,30,16,54.00480446
2395,2354,0.05107502,63,36,36.00085125
2396,2353,0.083911635,42,24,28.00139853
2397,2351,0.109720813,34,20,56.00182868
2398,2347,0.133513708,65,37,36.00222523
2399,2397,5.46147747,40.5,22.5,38.09102462
2400,2439,0.485994578,44.5,25.5,50.00809991
2401,2436,0.054475362,57.5,32.5,28.00090792
2402,2433,0.074048655,34.5,20.5,44.00123414
2403,2431,0.03879541,52.5,30.5,20.00064659
2404,2434,0.010864308,22.5,12.5,32.00018107
2405,2429,0.117271408,36.5,20.5,2.001954523
2406,2426,0.195229274,2,1,52.00325382
2407,2338,1.559029282,61,35,4.025983821
2408,2342,0.23154625,4,2,26.0038591
2409,2339,0.381569552,27.5,14.5,32.00635949
2410,2341,0.026446233,39.5,23.5,42.00044077
2411,2340,0.417363019,50.5,29.5,32.00695605
2412,2336,0.131948715,35.5,19.5,32.00219915
