,total_route,single_distance,single_cargo_weight,single_cargo_volume,total_travel_time
929,1127,0.031574696,32.5,17.5,40.00052624
930,1184,0.03212034,47.5,27.5,20.00053534
931,1200,0.024826867,20,10,48.00041378
932,1219,0,56.5,32.5,14
933,1157,0.030286656,14,7,24.00050478
934,1160,0.002250921,25.5,13.5,28.00003752
935,1158,0.002250921,31.5,17.5,60.00003752
936,1162,0.063159383,70,40,42.00105266
937,1111,0.050945487,49.5,28.5,38.00084909
938,1114,0.071708283,44.5,25.5,50.00119514
939,1108,0.037138022,58.5,33.5,16.00061897
940,1103,0.012405748,19.5,11.5,50.00020676
941,1109,0.01186262,57.5,32.5,54.00019771
942,1443,0.129337869,62.5,35.5,20.00215563
943,1802,0.196110697,25,15,52.00326851
944,1800,0.003811537,62,36,46.00006353
945,1847,0.100636643,52.5,29.5,36.00167728
946,1846,0.007649321,42,24,44.00012749
947,1848,0.055377009,50,28,6.00092295
948,1850,0.001711831,7,4,30.00002853
949,1841,0.0175613,36,21,16.00029269
950,1843,0.000125352,17,9,34.00000209
951,1845,0,37.5,20.5,16
952,1844,0.002247248,20,12,12.00003745
953,1842,0.000256799,13,7,44.00000428
954,1849,0.074181307,54,32,20.00123636
955,1852,0.068131186,24,14,46.00113552
956,1862,0.10102704,55,32,44.00168378
957,1867,0.008280307,50.5,28.5,26.00013801
958,1864,0.000969757,27.5,14.5,22.00001616
959,1866,0,26,15,14
960,1865,0,15,8,8
961,1868,0.001041707,9.5,5.5,2.000017362
962,1870,0,2,1,20
963,1872,0,24,14,46
964,1871,0.008387388,54,31,36.00013979
965,1869,0.004261877,44,26,4.000071031
966,1873,0.012635677,4,2,50.00021059
967,1858,0.27668397,59.5,34.5,18.0046114
968,1877,0.14908196,20.5,11.5,18.0024847
969,1876,0.002526159,19,10,34.0000421
970,1878,0.004525252,39.5,22.5,38.00007542
971,1881,0.018319701,44.5,25.5,34.00030533
972,1880,0.019088201,42.5,25.5,12.00031814
973,1882,0.00322932,13.5,7.5,30.00005382
974,1885,0,33.5,18.5,22
975,1891,0.066440595,23.5,12.5,30.00110734
976,1890,0.083556109,35.5,20.5,10.0013926
977,1887,0.015279602,12,7,30.00025466
978,1886,0.07436103,34,19,20.00123935
979,1888,0.002470789,23.5,13.5,22.00004118
980,1879,0.081397189,24,13,36.00135662
981,1889,0.09083368,42,24,10.00151389
982,1892,0.083556109,11,6,32.0013926
983,1900,0.062195453,38.5,22.5,26.00103659
984,1902,0.016156848,27.5,14.5,42.00026928
985,1904,0.000376022,51.5,30.5,22.00000627
986,1906,0.000618304,23,12,22.00001031
987,1912,0.000532339,24,13,36.00000887
988,1909,0.000206101,44,26,52.00000344
989,1911,5.78E-05,61.5,35.5,42.00000096
990,1907,0.000532339,50.5,29.5,16.00000887
991,1922,0.001239438,17.5,9.5,18.00002066
992,1924,0.000229789,21,12,58.00000383
993,1926,0.000115688,68,39,38.00000193
994,1925,0.000570455,47.5,28.5,20.00000951
995,1927,0.000481386,20,10,34.00000802
996,1893,0.305941759,39,22,12.00509903
997,1901,0.03949134,14,8,28.00065819
998,1903,0.008547805,35,21,14.00014246
999,1908,0.00360086,16.5,9.5,32.00006001
1000,1910,0.000125341,40,24,48.00000209
1001,1913,0.000229789,55.5,31.5,38.00000383
1002,1916,5.78E-05,46.5,27.5,26.00000096
1003,1915,0.000125341,28,15,8.000002089
1004,1914,5.78E-05,9.5,5.5,26.00000096
1005,1917,0.000125341,28.5,15.5,30.00000209
1006,1919,0,37,22,46
1007,1923,0.000461962,55,32,46.0000077
1008,1920,0.000641848,54.5,31.5,34.0000107
1009,1918,0.00157383,41,24,30.00002623
1010,1921,0.00157383,36.5,21.5,36.00002623
1011,1905,0.003843385,44,26,44.00006406
1012,1894,0.058515108,54,32,22.00097525
1013,1837,0.486740029,24,13,42.00811233
1014,1839,0.002905508,51.5,30.5,26.00004843
1015,861,0.692350062,32.5,19.5,8.011539168
